,datetime,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,TOA_SW_DWN,RH2M,QV2M,PS,WS2M,CLOUD_AMT,ALLSKY_SFC_LW_DWN,T2M
8289,2025-07-11 09:00:00,-999.0,-999.0,-999.0,-999.0,88.62,17.99,94.34,2.83,-999.0,-999.0,24.33
8290,2025-07-11 10:00:00,-999.0,-999.0,-999.0,-999.0,83.8,18.15,94.36,2.95,-999.0,-999.0,25.42
8291,2025-07-11 11:00:00,-999.0,-999.0,-999.0,-999.0,79.53,18.38,94.35,2.95,-999.0,-999.0,26.51
8292,2025-07-11 12:00:00,-999.0,-999.0,-999.0,-999.0,76.57,18.45,94.29,2.96,-999.0,-999.0,27.21
8293,2025-07-11 13:00:00,-999.0,-999.0,-999.0,-999.0,75.52,18.49,94.22,3.15,-999.0,-999.0,27.47
8294,2025-07-11 14:00:00,-999.0,-999.0,-999.0,-999.0,75.79,18.34,94.16,3.34,-999.0,-999.0,27.26
8295,2025-07-11 15:00:00,-999.0,-999.0,-999.0,-999.0,77.3,18.06,94.13,3.42,-999.0,-999.0,26.66
8296,2025-07-11 16:00:00,-999.0,-999.0,-999.0,-999.0,80.16,17.83,94.14,3.21,-999.0,-999.0,25.83
8297,2025-07-11 17:00:00,-999.0,-999.0,-999.0,-999.0,84.44,17.67,94.16,2.84,-999.0,-999.0,24.81
8298,2025-07-11 18:00:00,-999.0,-999.0,-999.0,-999.0,89.99,17.64,94.16,2.32,-999.0,-999.0,23.72
8299,2025-07-11 19:00:00,-999.0,-999.0,-999.0,-999.0,94.41,17.69,94.21,1.97,-999.0,-999.0,22.98
8300,2025-07-11 20:00:00,-999.0,-999.0,-999.0,-999.0,95.88,17.76,94.26,2.08,-999.0,-999.0,22.8
8301,2025-07-11 21:00:00,-999.0,-999.0,-999.0,-999.0,96.3,17.74,94.33,2.07,-999.0,-999.0,22.72
8302,2025-07-11 22:00:00,-999.0,-999.0,-999.0,-999.0,96.77,17.73,94.38,1.88,-999.0,-999.0,22.64
8303,2025-07-11 23:00:00,-999.0,-999.0,-999.0,-999.0,96.97,17.74,94.35,1.82,-999.0,-999.0,22.61
8304,2025-07-12 00:00:00,-999.0,-999.0,-999.0,-999.0,97.39,17.78,94.26,1.86,-999.0,-999.0,22.56
8305,2025-07-12 01:00:00,-999.0,-999.0,-999.0,-999.0,97.74,17.83,94.17,1.86,-999.0,-999.0,22.53
8306,2025-07-12 02:00:00,-999.0,-999.0,-999.0,-999.0,97.97,17.85,94.12,1.79,-999.0,-999.0,22.5
8307,2025-07-12 03:00:00,-999.0,-999.0,-999.0,-999.0,98.01,17.89,94.12,1.78,-999.0,-999.0,22.53
8308,2025-07-12 04:00:00,-999.0,-999.0,-999.0,-999.0,98.02,17.9,94.18,1.82,-999.0,-999.0,22.55
8309,2025-07-12 05:00:00,-999.0,-999.0,-999.0,-999.0,97.88,17.82,94.23,1.9,-999.0,-999.0,22.51
8310,2025-07-12 06:00:00,-999.0,-999.0,-999.0,-999.0,96.78,17.67,94.31,2.07,-999.0,-999.0,22.57
8311,2025-07-12 07:00:00,-999.0,-999.0,-999.0,-999.0,93.75,17.45,94.36,2.47,-999.0,-999.0,22.9
8312,2025-07-12 08:00:00,-999.0,-999.0,-999.0,-999.0,90.83,17.63,94.4,2.89,-999.0,-999.0,23.6
8313,2025-07-12 09:00:00,-999.0,-999.0,-999.0,-999.0,87.87,17.84,94.43,3.11,-999.0,-999.0,24.35
8314,2025-07-12 10:00:00,-999.0,-999.0,-999.0,-999.0,84.04,18.18,94.43,3.26,-999.0,-999.0,25.41
8315,2025-07-12 11:00:00,-999.0,-999.0,-999.0,-999.0,80.67,18.35,94.4,3.4,-999.0,-999.0,26.25
8316,2025-07-12 12:00:00,-999.0,-999.0,-999.0,-999.0,78.23,18.48,94.33,3.59,-999.0,-999.0,26.88
8317,2025-07-12 13:00:00,-999.0,-999.0,-999.0,-999.0,76.96,18.32,94.27,3.85,-999.0,-999.0,27.0
8318,2025-07-12 14:00:00,-999.0,-999.0,-999.0,-999.0,77.49,18.11,94.22,3.84,-999.0,-999.0,26.68
8319,2025-07-12 15:00:00,-999.0,-999.0,-999.0,-999.0,78.43,17.96,94.18,3.76,-999.0,-999.0,26.33
8320,2025-07-12 16:00:00,-999.0,-999.0,-999.0,-999.0,80.3,17.76,94.16,3.59,-999.0,-999.0,25.74
8321,2025-07-12 17:00:00,-999.0,-999.0,-999.0,-999.0,83.85,17.47,94.16,3.13,-999.0,-999.0,24.74
8322,2025-07-12 18:00:00,-999.0,-999.0,-999.0,-999.0,89.36,17.39,94.21,2.42,-999.0,-999.0,23.61
8323,2025-07-12 19:00:00,-999.0,-999.0,-999.0,-999.0,93.83,17.44,94.26,2.03,-999.0,-999.0,22.86
8324,2025-07-12 20:00:00,-999.0,-999.0,-999.0,-999.0,95.68,17.55,94.32,2.17,-999.0,-999.0,22.65
8325,2025-07-12 21:00:00,-999.0,-999.0,-999.0,-999.0,96.51,17.63,94.37,2.14,-999.0,-999.0,22.59
8326,2025-07-12 22:00:00,-999.0,-999.0,-999.0,-999.0,97.09,17.71,94.4,2.0,-999.0,-999.0,22.57
8327,2025-07-12 23:00:00,-999.0,-999.0,-999.0,-999.0,97.39,17.79,94.38,1.88,-999.0,-999.0,22.59
8328,2025-07-13 00:00:00,-999.0,-999.0,-999.0,-999.0,97.66,17.81,94.31,1.93,-999.0,-999.0,22.55
8329,2025-07-13 01:00:00,-999.0,-999.0,-999.0,-999.0,97.6,17.78,94.24,2.18,-999.0,-999.0,22.52
8330,2025-07-13 02:00:00,-999.0,-999.0,-999.0,-999.0,97.64,17.74,94.2,2.31,-999.0,-999.0,22.47
8331,2025-07-13 03:00:00,-999.0,-999.0,-999.0,-999.0,97.64,17.68,94.17,2.46,-999.0,-999.0,22.41
8332,2025-07-13 04:00:00,-999.0,-999.0,-999.0,-999.0,97.74,17.62,94.18,2.51,-999.0,-999.0,22.34
8333,2025-07-13 05:00:00,-999.0,-999.0,-999.0,-999.0,97.82,17.55,94.23,2.57,-999.0,-999.0,22.27
8334,2025-07-13 06:00:00,-999.0,-999.0,-999.0,-999.0,97.4,17.59,94.29,2.73,-999.0,-999.0,22.39
8335,2025-07-13 07:00:00,-999.0,-999.0,-999.0,-999.0,96.22,17.7,94.35,2.95,-999.0,-999.0,22.7
8336,2025-07-13 08:00:00,-999.0,-999.0,-999.0,-999.0,93.58,17.92,94.39,3.17,-999.0,-999.0,23.37
8337,2025-07-13 09:00:00,-999.0,-999.0,-999.0,-999.0,89.45,18.07,94.4,3.36,-999.0,-999.0,24.26
8338,2025-07-13 10:00:00,-999.0,-999.0,-999.0,-999.0,85.66,18.19,94.38,3.45,-999.0,-999.0,25.09
8339,2025-07-13 11:00:00,-999.0,-999.0,-999.0,-999.0,83.79,18.51,94.32,3.64,-999.0,-999.0,25.74
8340,2025-07-13 12:00:00,-999.0,-999.0,-999.0,-999.0,83.11,18.56,94.25,3.77,-999.0,-999.0,25.91
8341,2025-07-13 13:00:00,-999.0,-999.0,-999.0,-999.0,83.13,18.52,94.19,3.9,-999.0,-999.0,25.86
8342,2025-07-13 14:00:00,-999.0,-999.0,-999.0,-999.0,83.73,18.34,94.15,4.03,-999.0,-999.0,25.57
8343,2025-07-13 15:00:00,-999.0,-999.0,-999.0,-999.0,84.68,18.05,94.13,3.84,-999.0,-999.0,25.11
8344,2025-07-13 16:00:00,-999.0,-999.0,-999.0,-999.0,86.48,17.76,94.13,3.79,-999.0,-999.0,24.49
8345,2025-07-13 17:00:00,-999.0,-999.0,-999.0,-999.0,89.71,17.45,94.14,3.51,-999.0,-999.0,23.59
8346,2025-07-13 18:00:00,-999.0,-999.0,-999.0,-999.0,93.45,17.3,94.18,3.0,-999.0,-999.0,22.78
8347,2025-07-13 19:00:00,-999.0,-999.0,-999.0,-999.0,95.94,17.23,94.23,2.82,-999.0,-999.0,22.29
8348,2025-07-13 20:00:00,-999.0,-999.0,-999.0,-999.0,96.81,17.23,94.28,2.75,-999.0,-999.0,22.15
8349,2025-07-13 21:00:00,-999.0,-999.0,-999.0,-999.0,97.24,17.27,94.31,2.67,-999.0,-999.0,22.12
8350,2025-07-13 22:00:00,-999.0,-999.0,-999.0,-999.0,97.52,17.28,94.3,2.71,-999.0,-999.0,22.08
8351,2025-07-13 23:00:00,-999.0,-999.0,-999.0,-999.0,97.47,17.31,94.25,2.56,-999.0,-999.0,22.11
8352,2025-07-14 00:00:00,-999.0,-999.0,-999.0,-999.0,97.62,17.35,94.18,2.41,-999.0,-999.0,22.11
8353,2025-07-14 01:00:00,-999.0,-999.0,-999.0,-999.0,97.54,17.22,94.12,2.76,-999.0,-999.0,21.99
8354,2025-07-14 02:00:00,-999.0,-999.0,-999.0,-999.0,97.59,17.08,94.07,2.94,-999.0,-999.0,21.84
8355,2025-07-14 03:00:00,-999.0,-999.0,-999.0,-999.0,97.79,17.14,94.05,2.78,-999.0,-999.0,21.86
8356,2025-07-14 04:00:00,-999.0,-999.0,-999.0,-999.0,97.82,17.2,94.04,2.8,-999.0,-999.0,21.91
8357,2025-07-14 05:00:00,-999.0,-999.0,-999.0,-999.0,97.75,17.24,94.1,2.96,-999.0,-999.0,21.97
8358,2025-07-14 06:00:00,-999.0,-999.0,-999.0,-999.0,97.31,17.34,94.17,3.05,-999.0,-999.0,22.15
8359,2025-07-14 07:00:00,-999.0,-999.0,-999.0,-999.0,95.93,17.54,94.22,3.15,-999.0,-999.0,22.58
8360,2025-07-14 08:00:00,-999.0,-999.0,-999.0,-999.0,93.96,17.75,94.24,3.39,-999.0,-999.0,23.12
8361,2025-07-14 09:00:00,-999.0,-999.0,-999.0,-999.0,91.47,17.96,94.25,3.75,-999.0,-999.0,23.76
8362,2025-07-14 10:00:00,-999.0,-999.0,-999.0,-999.0,88.37,18.18,94.22,3.96,-999.0,-999.0,24.53
8363,2025-07-14 11:00:00,-999.0,-999.0,-999.0,-999.0,86.54,18.3,94.17,4.1,-999.0,-999.0,24.98
8364,2025-07-14 12:00:00,-999.0,-999.0,-999.0,-999.0,85.85,18.42,94.09,4.18,-999.0,-999.0,25.21
8365,2025-07-14 13:00:00,-999.0,-999.0,-999.0,-999.0,85.3,18.45,94.06,4.29,-999.0,-999.0,25.34
8366,2025-07-14 14:00:00,-999.0,-999.0,-999.0,-999.0,86.14,18.16,94.05,4.16,-999.0,-999.0,24.91
8367,2025-07-14 15:00:00,-999.0,-999.0,-999.0,-999.0,88.17,18.02,94.03,3.91,-999.0,-999.0,24.39
8368,2025-07-14 16:00:00,-999.0,-999.0,-999.0,-999.0,89.33,17.87,94.02,3.73,-999.0,-999.0,24.03
8369,2025-07-14 17:00:00,-999.0,-999.0,-999.0,-999.0,91.02,17.63,94.04,3.38,-999.0,-999.0,23.5
8370,2025-07-14 18:00:00,-999.0,-999.0,-999.0,-999.0,93.88,17.43,94.08,2.92,-999.0,-999.0,22.81
8371,2025-07-14 19:00:00,-999.0,-999.0,-999.0,-999.0,96.27,17.4,94.15,2.66,-999.0,-999.0,22.38
8372,2025-07-14 20:00:00,-999.0,-999.0,-999.0,-999.0,97.3,17.51,94.22,2.48,-999.0,-999.0,22.32
8373,2025-07-14 21:00:00,-999.0,-999.0,-999.0,-999.0,97.59,17.59,94.25,2.52,-999.0,-999.0,22.35
8374,2025-07-14 22:00:00,-999.0,-999.0,-999.0,-999.0,97.62,17.61,94.23,2.73,-999.0,-999.0,22.36
8375,2025-07-14 23:00:00,-999.0,-999.0,-999.0,-999.0,97.67,17.63,94.17,2.84,-999.0,-999.0,22.36
8376,2025-07-15 00:00:00,-999.0,-999.0,-999.0,-999.0,97.82,17.65,94.1,2.84,-999.0,-999.0,22.34
8377,2025-07-15 01:00:00,-999.0,-999.0,-999.0,-999.0,97.97,17.69,94.03,2.76,-999.0,-999.0,22.34
8378,2025-07-15 02:00:00,-999.0,-999.0,-999.0,-999.0,98.11,17.78,93.98,2.58,-999.0,-999.0,22.39
8379,2025-07-15 03:00:00,-999.0,-999.0,-999.0,-999.0,98.26,17.92,93.96,2.1,-999.0,-999.0,22.49
8380,2025-07-15 04:00:00,-999.0,-999.0,-999.0,-999.0,98.37,18.04,93.97,1.52,-999.0,-999.0,22.58
8381,2025-07-15 05:00:00,-999.0,-999.0,-999.0,-999.0,98.46,18.07,94.01,1.28,-999.0,-999.0,22.6
8382,2025-07-15 06:00:00,-999.0,-999.0,-999.0,-999.0,98.05,18.07,94.08,1.51,-999.0,-999.0,22.68
8383,2025-07-15 07:00:00,-999.0,-999.0,-999.0,-999.0,96.62,18.12,94.15,1.93,-999.0,-999.0,22.98
8384,2025-07-15 08:00:00,-999.0,-999.0,-999.0,-999.0,94.49,18.27,94.18,2.27,-999.0,-999.0,23.49
8385,2025-07-15 09:00:00,-999.0,-999.0,-999.0,-999.0,92.11,18.44,94.2,2.57,-999.0,-999.0,24.07
8386,2025-07-15 10:00:00,-999.0,-999.0,-999.0,-999.0,89.76,18.55,94.21,2.81,-999.0,-999.0,24.6
8387,2025-07-15 11:00:00,-999.0,-999.0,-999.0,-999.0,87.91,18.68,94.18,2.94,-999.0,-999.0,25.06
8388,2025-07-15 12:00:00,-999.0,-999.0,-999.0,-999.0,86.67,18.66,94.12,3.06,-999.0,-999.0,25.27
8389,2025-07-15 13:00:00,-999.0,-999.0,-999.0,-999.0,86.35,18.69,94.07,3.36,-999.0,-999.0,25.35
8390,2025-07-15 14:00:00,-999.0,-999.0,-999.0,-999.0,87.07,18.53,94.02,3.3,-999.0,-999.0,25.06
8391,2025-07-15 15:00:00,-999.0,-999.0,-999.0,-999.0,87.87,18.43,93.99,3.12,-999.0,-999.0,24.81
8392,2025-07-15 16:00:00,-999.0,-999.0,-999.0,-999.0,88.78,18.27,93.97,2.92,-999.0,-999.0,24.49
8393,2025-07-15 17:00:00,-999.0,-999.0,-999.0,-999.0,90.51,18.17,93.98,2.63,-999.0,-999.0,24.08
8394,2025-07-15 18:00:00,-999.0,-999.0,-999.0,-999.0,93.93,18.18,94.02,2.19,-999.0,-999.0,23.48
8395,2025-07-15 19:00:00,-999.0,-999.0,-999.0,-999.0,96.8,18.25,94.06,1.91,-999.0,-999.0,23.05
8396,2025-07-15 20:00:00,-999.0,-999.0,-999.0,-999.0,97.78,18.36,94.11,1.84,-999.0,-999.0,22.99
8397,2025-07-15 21:00:00,-999.0,-999.0,-999.0,-999.0,98.13,18.47,94.17,1.6,-999.0,-999.0,23.04
8398,2025-07-15 22:00:00,-999.0,-999.0,-999.0,-999.0,98.25,18.53,94.21,1.41,-999.0,-999.0,23.08
8399,2025-07-15 23:00:00,-999.0,-999.0,-999.0,-999.0,98.12,18.43,94.19,1.71,-999.0,-999.0,23.01
8400,2025-07-16 00:00:00,-999.0,-999.0,-999.0,-999.0,98.02,18.22,94.13,2.07,-999.0,-999.0,22.83
8401,2025-07-16 01:00:00,-999.0,-999.0,-999.0,-999.0,97.89,17.99,94.05,2.14,-999.0,-999.0,22.63
8402,2025-07-16 02:00:00,-999.0,-999.0,-999.0,-999.0,97.86,17.83,94.0,2.06,-999.0,-999.0,22.48
8403,2025-07-16 03:00:00,-999.0,-999.0,-999.0,-999.0,97.76,17.75,93.97,1.98,-999.0,-999.0,22.42
8404,2025-07-16 04:00:00,-999.0,-999.0,-999.0,-999.0,97.85,17.72,93.99,1.89,-999.0,-999.0,22.38
8405,2025-07-16 05:00:00,-999.0,-999.0,-999.0,-999.0,98.02,17.73,94.04,1.72,-999.0,-999.0,22.37
8406,2025-07-16 06:00:00,-999.0,-999.0,-999.0,-999.0,97.67,17.83,94.1,1.8,-999.0,-999.0,22.53
8407,2025-07-16 07:00:00,-999.0,-999.0,-999.0,-999.0,96.43,18.05,94.15,1.97,-999.0,-999.0,22.95
8408,2025-07-16 08:00:00,-999.0,-999.0,-999.0,-999.0,92.54,18.27,94.2,2.2,-999.0,-999.0,23.84
8409,2025-07-16 09:00:00,-999.0,-999.0,-999.0,-999.0,89.15,18.33,94.23,2.36,-999.0,-999.0,24.52
8410,2025-07-16 10:00:00,-999.0,-999.0,-999.0,-999.0,87.74,18.48,94.22,2.4,-999.0,-999.0,24.92
8411,2025-07-16 11:00:00,-999.0,-999.0,-999.0,-999.0,85.24,18.76,94.18,2.66,-999.0,-999.0,25.65
8412,2025-07-16 12:00:00,-999.0,-999.0,-999.0,-999.0,82.3,18.81,94.13,2.85,-999.0,-999.0,26.28
8413,2025-07-16 13:00:00,-999.0,-999.0,-999.0,-999.0,80.68,18.89,94.09,3.02,-999.0,-999.0,26.68
8414,2025-07-16 14:00:00,-999.0,-999.0,-999.0,-999.0,81.07,18.79,94.04,3.11,-999.0,-999.0,26.5
8415,2025-07-16 15:00:00,-999.0,-999.0,-999.0,-999.0,84.2,18.75,94.03,3.06,-999.0,-999.0,25.82
8416,2025-07-16 16:00:00,-999.0,-999.0,-999.0,-999.0,86.92,18.68,94.01,2.8,-999.0,-999.0,25.22
8417,2025-07-16 17:00:00,-999.0,-999.0,-999.0,-999.0,89.61,18.59,94.01,2.56,-999.0,-999.0,24.63
8418,2025-07-16 18:00:00,-999.0,-999.0,-999.0,-999.0,92.85,18.43,94.04,2.06,-999.0,-999.0,23.9
8419,2025-07-16 19:00:00,-999.0,-999.0,-999.0,-999.0,95.79,18.34,94.08,1.69,-999.0,-999.0,23.31
8420,2025-07-16 20:00:00,-999.0,-999.0,-999.0,-999.0,97.18,18.37,94.16,1.6,-999.0,-999.0,23.11
8421,2025-07-16 21:00:00,-999.0,-999.0,-999.0,-999.0,97.52,18.41,94.23,1.46,-999.0,-999.0,23.1
8422,2025-07-16 22:00:00,-999.0,-999.0,-999.0,-999.0,97.78,18.51,94.25,1.3,-999.0,-999.0,23.15
8423,2025-07-16 23:00:00,-999.0,-999.0,-999.0,-999.0,97.87,18.58,94.22,1.24,-999.0,-999.0,23.19
8424,2025-07-17 00:00:00,-999.0,-999.0,-999.0,-999.0,97.99,18.64,94.15,1.26,-999.0,-999.0,23.21
8425,2025-07-17 01:00:00,-999.0,-999.0,-999.0,-999.0,98.08,18.67,94.09,1.44,-999.0,-999.0,23.21
8426,2025-07-17 02:00:00,-999.0,-999.0,-999.0,-999.0,98.09,18.69,94.05,1.51,-999.0,-999.0,23.22
8427,2025-07-17 03:00:00,-999.0,-999.0,-999.0,-999.0,98.22,18.68,94.06,1.55,-999.0,-999.0,23.19
8428,2025-07-17 04:00:00,-999.0,-999.0,-999.0,-999.0,97.94,18.37,94.1,1.84,-999.0,-999.0,22.97
8429,2025-07-17 05:00:00,-999.0,-999.0,-999.0,-999.0,97.83,18.07,94.15,1.65,-999.0,-999.0,22.73
8430,2025-07-17 06:00:00,-999.0,-999.0,-999.0,-999.0,97.21,17.92,94.21,1.67,-999.0,-999.0,22.71
8431,2025-07-17 07:00:00,-999.0,-999.0,-999.0,-999.0,94.7,17.8,94.26,1.69,-999.0,-999.0,23.04
8432,2025-07-17 08:00:00,-999.0,-999.0,-999.0,-999.0,91.5,17.78,94.31,1.64,-999.0,-999.0,23.6
8433,2025-07-17 09:00:00,-999.0,-999.0,-999.0,-999.0,89.46,17.88,94.33,1.59,-999.0,-999.0,24.07
8434,2025-07-17 10:00:00,-999.0,-999.0,-999.0,-999.0,87.65,18.0,94.31,1.79,-999.0,-999.0,24.52
8435,2025-07-17 11:00:00,-999.0,-999.0,-999.0,-999.0,86.04,18.12,94.26,2.01,-999.0,-999.0,24.93
8436,2025-07-17 12:00:00,-999.0,-999.0,-999.0,-999.0,84.89,18.29,94.2,2.21,-999.0,-999.0,25.3
8437,2025-07-17 13:00:00,-999.0,-999.0,-999.0,-999.0,83.54,18.51,94.15,2.31,-999.0,-999.0,25.76
8438,2025-07-17 14:00:00,-999.0,-999.0,-999.0,-999.0,83.19,18.67,94.12,2.28,-999.0,-999.0,25.97
8439,2025-07-17 15:00:00,-999.0,-999.0,-999.0,-999.0,83.5,18.7,94.1,2.32,-999.0,-999.0,25.93
8440,2025-07-17 16:00:00,-999.0,-999.0,-999.0,-999.0,86.19,18.7,94.07,2.32,-999.0,-999.0,25.39
8441,2025-07-17 17:00:00,-999.0,-999.0,-999.0,-999.0,89.62,18.65,94.07,2.08,-999.0,-999.0,24.69
8442,2025-07-17 18:00:00,-999.0,-999.0,-999.0,-999.0,93.42,18.66,94.09,1.57,-999.0,-999.0,24.01
8443,2025-07-17 19:00:00,-999.0,-999.0,-999.0,-999.0,96.3,18.65,94.16,1.23,-999.0,-999.0,23.51
8444,2025-07-17 20:00:00,-999.0,-999.0,-999.0,-999.0,96.96,18.57,94.24,1.23,-999.0,-999.0,23.34
8445,2025-07-17 21:00:00,-999.0,-999.0,-999.0,-999.0,97.04,18.47,94.31,1.2,-999.0,-999.0,23.25
8446,2025-07-17 22:00:00,-999.0,-999.0,-999.0,-999.0,97.24,18.38,94.33,1.22,-999.0,-999.0,23.14
8447,2025-07-17 23:00:00,-999.0,-999.0,-999.0,-999.0,97.49,18.22,94.31,1.34,-999.0,-999.0,22.95
8448,2025-07-18 00:00:00,-999.0,-999.0,-999.0,-999.0,97.38,17.99,94.25,1.42,-999.0,-999.0,22.75
8449,2025-07-18 01:00:00,-999.0,-999.0,-999.0,-999.0,97.52,17.82,94.18,1.39,-999.0,-999.0,22.56
8450,2025-07-18 02:00:00,-999.0,-999.0,-999.0,-999.0,97.75,17.73,94.13,1.44,-999.0,-999.0,22.43
8451,2025-07-18 03:00:00,-999.0,-999.0,-999.0,-999.0,97.7,17.68,94.12,1.46,-999.0,-999.0,22.39
8452,2025-07-18 04:00:00,-999.0,-999.0,-999.0,-999.0,97.8,17.64,94.13,1.36,-999.0,-999.0,22.34
8453,2025-07-18 05:00:00,-999.0,-999.0,-999.0,-999.0,97.8,17.64,94.19,1.32,-999.0,-999.0,22.35
8454,2025-07-18 06:00:00,-999.0,-999.0,-999.0,-999.0,97.28,17.65,94.26,1.49,-999.0,-999.0,22.46
8455,2025-07-18 07:00:00,-999.0,-999.0,-999.0,-999.0,95.06,17.67,94.33,1.83,-999.0,-999.0,22.87
8456,2025-07-18 08:00:00,-999.0,-999.0,-999.0,-999.0,92.29,17.64,94.38,2.08,-999.0,-999.0,23.34
8457,2025-07-18 09:00:00,-999.0,-999.0,-999.0,-999.0,89.1,17.73,94.39,2.41,-999.0,-999.0,24.01
8458,2025-07-18 10:00:00,-999.0,-999.0,-999.0,-999.0,85.96,17.91,94.35,2.66,-999.0,-999.0,24.77
8459,2025-07-18 11:00:00,-999.0,-999.0,-999.0,-999.0,83.83,18.19,94.31,2.89,-999.0,-999.0,25.44
8460,2025-07-18 12:00:00,-999.0,-999.0,-999.0,-999.0,81.97,18.16,94.24,2.94,-999.0,-999.0,25.78
8461,2025-07-18 13:00:00,-999.0,-999.0,-999.0,-999.0,80.63,18.27,94.2,3.05,-999.0,-999.0,26.15
8462,2025-07-18 14:00:00,-999.0,-999.0,-999.0,-999.0,80.05,18.3,94.15,3.18,-999.0,-999.0,26.29
8463,2025-07-18 15:00:00,-999.0,-999.0,-999.0,-999.0,81.03,18.17,94.11,3.13,-999.0,-999.0,25.96
8464,2025-07-18 16:00:00,-999.0,-999.0,-999.0,-999.0,83.64,18.04,94.09,2.75,-999.0,-999.0,25.3
8465,2025-07-18 17:00:00,-999.0,-999.0,-999.0,-999.0,87.18,17.95,94.07,2.38,-999.0,-999.0,24.52
8466,2025-07-18 18:00:00,-999.0,-999.0,-999.0,-999.0,91.4,17.92,94.1,1.85,-999.0,-999.0,23.71
8467,2025-07-18 19:00:00,-999.0,-999.0,-999.0,-999.0,94.52,17.86,94.17,1.56,-999.0,-999.0,23.11
8468,2025-07-18 20:00:00,-999.0,-999.0,-999.0,-999.0,96.31,17.77,94.23,1.45,-999.0,-999.0,22.73
8469,2025-07-18 21:00:00,-999.0,-999.0,-999.0,-999.0,96.96,17.72,94.27,1.34,-999.0,-999.0,22.58
8470,2025-07-18 22:00:00,-999.0,-999.0,-999.0,-999.0,96.88,17.61,94.26,1.39,-999.0,-999.0,22.49
8471,2025-07-18 23:00:00,-999.0,-999.0,-999.0,-999.0,97.33,17.59,94.18,1.42,-999.0,-999.0,22.38
8472,2025-07-19 00:00:00,-999.0,-999.0,-999.0,-999.0,97.96,17.67,94.07,1.22,-999.0,-999.0,22.33
8473,2025-07-19 01:00:00,-999.0,-999.0,-999.0,-999.0,98.11,17.79,93.99,1.19,-999.0,-999.0,22.4
8474,2025-07-19 02:00:00,-999.0,-999.0,-999.0,-999.0,98.08,17.88,93.95,1.23,-999.0,-999.0,22.48
8475,2025-07-19 03:00:00,-999.0,-999.0,-999.0,-999.0,98.16,17.94,93.94,1.21,-999.0,-999.0,22.52
8476,2025-07-19 04:00:00,-999.0,-999.0,-999.0,-999.0,98.2,18.01,93.96,1.32,-999.0,-999.0,22.58
8477,2025-07-19 05:00:00,-999.0,-999.0,-999.0,-999.0,98.26,18.08,94.0,1.37,-999.0,-999.0,22.64
8478,2025-07-19 06:00:00,-999.0,-999.0,-999.0,-999.0,97.8,18.13,94.04,1.67,-999.0,-999.0,22.77
8479,2025-07-19 07:00:00,-999.0,-999.0,-999.0,-999.0,94.62,17.92,94.06,2.08,-999.0,-999.0,23.13
8480,2025-07-19 08:00:00,-999.0,-999.0,-999.0,-999.0,89.54,17.82,94.1,2.47,-999.0,-999.0,23.96
8481,2025-07-19 09:00:00,-999.0,-999.0,-999.0,-999.0,84.75,17.97,94.12,2.69,-999.0,-999.0,25.02
8482,2025-07-19 10:00:00,-999.0,-999.0,-999.0,-999.0,81.48,18.22,94.11,2.85,-999.0,-999.0,25.91
8483,2025-07-19 11:00:00,-999.0,-999.0,-999.0,-999.0,79.96,18.47,94.06,3.12,-999.0,-999.0,26.45
8484,2025-07-19 12:00:00,-999.0,-999.0,-999.0,-999.0,79.66,18.49,94.0,3.23,-999.0,-999.0,26.52
8485,2025-07-19 13:00:00,-999.0,-999.0,-999.0,-999.0,80.81,18.6,93.96,3.34,-999.0,-999.0,26.37
8486,2025-07-19 14:00:00,-999.0,-999.0,-999.0,-999.0,81.49,18.51,93.92,3.34,-999.0,-999.0,26.14
8487,2025-07-19 15:00:00,-999.0,-999.0,-999.0,-999.0,82.39,18.36,93.88,3.12,-999.0,-999.0,25.81
8488,2025-07-19 16:00:00,-999.0,-999.0,-999.0,-999.0,84.99,18.18,93.86,2.94,-999.0,-999.0,25.12
8489,2025-07-19 17:00:00,-999.0,-999.0,-999.0,-999.0,88.08,17.85,93.86,2.7,-999.0,-999.0,24.22
8490,2025-07-19 18:00:00,-999.0,-999.0,-999.0,-999.0,92.18,17.59,93.91,2.38,-999.0,-999.0,23.23
8491,2025-07-19 19:00:00,-999.0,-999.0,-999.0,-999.0,95.18,17.49,93.97,2.13,-999.0,-999.0,22.62
8492,2025-07-19 20:00:00,-999.0,-999.0,-999.0,-999.0,96.49,17.45,94.05,2.0,-999.0,-999.0,22.37
8493,2025-07-19 21:00:00,-999.0,-999.0,-999.0,-999.0,96.91,17.43,94.1,1.83,-999.0,-999.0,22.29
8494,2025-07-19 22:00:00,-999.0,-999.0,-999.0,-999.0,97.03,17.43,94.11,1.64,-999.0,-999.0,22.27
8495,2025-07-19 23:00:00,-999.0,-999.0,-999.0,-999.0,97.1,17.43,94.06,1.48,-999.0,-999.0,22.25
8496,2025-07-20 00:00:00,-999.0,-999.0,-999.0,-999.0,97.26,17.43,93.98,1.39,-999.0,-999.0,22.21
8497,2025-07-20 01:00:00,-999.0,-999.0,-999.0,-999.0,97.65,17.42,93.9,1.49,-999.0,-999.0,22.12
8498,2025-07-20 02:00:00,-999.0,-999.0,-999.0,-999.0,97.89,17.39,93.83,1.61,-999.0,-999.0,22.04
